"고정형CCTV지번주소","위도","경도","자치구","단속지점명","현장구분"
"가회동 208-7","37.580071","126.985109","종로구","(어린이 12) 가회동주민센터 주변","불법주정차구역"
"종로6가 210-1","37.573627","127.006691","종로구","(어린이 01) 봄샘유치원 주변","불법주정차구역"
"창신동 산 6-25","37.578408","127.01472","종로구","(어린이 02) 아동회관어린이집 주변","불법주정차구역"
"이문1동 341-47","37.592204788948884","127.05667394169985","동대문구","청량초교 담장","불법주정차구역"
"이문1동 339-4","37.591270323604455","127.05601651319644","동대문구","청량초교 사거리 (공영주차장옆)","불법주정차구역"
"회기동 346-18","37.59050888729589","127.0562225807165","동대문구","베라체캠퍼스","불법주정차구역"
"답십리1동 486-15","37.56765362","127.0557369","동대문구","답십리초교 후문 사거리","불법주정차구역"
"답십리2동 2-201","37.56705300099382","127.06222953221251","동대문구","동아아파트 진입로","불법주정차구역"
"답십리1동 97-15","37.57475891","127.0574956","동대문구","동호빌딩 앞 (청솔우성@삼거리)","불법주정차구역"
"제기동 1015","37.57862690700509","127.03996540637112","동대문구","경동시장 제일학원앞 (횡단보도)","불법주정차구역"
"제기동 892-68","37.57978169985409","127.03518855420768","동대문구","정릉천동로90(현대아파트 앞)","불법주정차구역"
"전농동 38-59","37.57775563601464","127.06016957839806","동대문구","사가정로138(전농칼국수 앞)","불법주정차구역"
"방배4동 811-1","37.49222483","126.9908557","서초구","GS칼텍스 부근","불법주정차구역"
"방배3동 1001-1","37.48228281","127.0022597","서초구","KT서초지사 주변","불법주정차구역"
"서초3동 1599-2","37.4863985","127.0142853","서초구","LG에클라트 주변","불법주정차구역"
"양재2동 221","37.46090382","127.0358795","서초구","LG연구센터우측주변","불법주정차구역"
"양재2동 221","37.46211515","127.0343153","서초구","LG연구센터좌측주변","불법주정차구역"
"서초2동 1364-54","37.48480587","127.0310439","서초구","LG전자 강남센터어린이집주변","불법주정차구역"
"양재1동 (우면동) 791","37.45957652","127.0248309","서초구","LH서초5단지주변","불법주정차구역"
"반포4동 46","37.49879636","127.010581","서초구","MV서초아파트 주변","불법주정차구역"
"서초4동 1309","37.50271071","127.0234189","서초구","강남I-PARK애비뉴 주변","불법주정차구역"
"서초4동 1302-52","37.50385512","127.0228887","서초구","GS삼방주유소 주변","불법주정차구역"
"반포4동 75-1","37.4977844","126.9990388","서초구","강남교회주변","불법주정차구역"
"반포4동 505","37.50110782","127.0038011","서초구","강남성모병원정문 주변","불법주정차구역"
"반포4동 505","37.50274197","127.0050722","서초구","강남성모병원후문 주변","불법주정차구역"
"서초2동 1320-39","37.4976736","127.0269589","서초구","강남역8번출구 주변","불법주정차구역"
"서울 중랑구 면목동 496-26","37.58071","127.0884","중랑구","사가정역 2번출구 파리바게뜨","불법주정차구역"
"서울 중랑구 면목동 19-4","37.58796","127.09609","중랑구","용마산로 서일화방(서일대입구)","불법주정차구역"
"서울 중랑구 면목동 221","37.59058","127.08706","중랑구","면목초등학교 정문","불법주정차구역"
"창신동 23-330","37.578836","127.010898","종로구","(어린이 03) 은행나무어린이집 주변","불법주정차구역"
"창신동 7-40","37.581338","127.013139","종로구","(어린이 04) 명신초교(후문) 주변","불법주정차구역"
"창신동 7-40","37.582172","127.01465","종로구","(어린이 05) 명신초교(정문) 주변","불법주정차구역"
"숭인동 26-10","37.579708","127.017096","종로구","(어린이 06) 청룡유치원 주변","불법주정차구역"
"동숭동 50-135","37.578789","127.007179","종로구","낙산공원(낙산4길) 주변","불법주정차구역"
"혜화동 15-139","37.589438","127.001478","종로구","(어린이 08) 한아름유치원 주변","불법주정차구역"
"연지동 136-25","37.574144","127.001246","종로구","(어린이 09) 연동유치원 주변","불법주정차구역"
"혜화동 58-2","37.586262","127.002023","종로구","(어린이 10) 혜화유치원 주변","불법주정차구역"
"경운동 2","37.575196","126.987028","종로구","(어린이 11) 운현초등학교 주변","불법주정차구역"
"통인동 31-2","37.581354","126.969487","종로구","(어린이 13) 옥인파출소 주변","불법주정차구역"
"통의동 91-43","37.579399","126.972013","종로구","정부서울청사 창성동별관 주변","불법주정차구역"
"궁정동 4-11","37.585046","126.97106","종로구","(어린이 15) 무궁화어린이집 주변","불법주정차구역"
"청운동 6-3","37.588517","126.966223","종로구","(어린이 16) 청운어린이집 주변","불법주정차구역"
"홍지동 99-3","37.599704","126.959064","종로구","(어린이 17) 세검정유치원 주변","불법주정차구역"
"홍지동 56","37.600788","126.956861","종로구","(어린이 18) 상명사대부속초등학교 주변","불법주정차구역"
"신교동 1-1","37.584074","126.968901","종로구","(어린이 19) 서울농학교 주변","불법주정차구역"
"사직동 284-1","37.574546","126.964512","종로구","(어린이 20) 수도사랑의학교 주변","불법주정차구역"
"서초4동 1306-8","37.49947239","127.0267798","서초구","강남역대동빌딩 주변","불법주정차구역"
"서초3동 1456-2","37.4841529","127.0147232","서초구","경남아너스빌201동 주변","불법주정차구역"
"반포4동 19-6","37.50705972","127.0077854","서초구","경부선주차장주변","불법주정차구역"
"잠원동 66-1","37.51127593","127.0099913","서초구","경원중학교주변","불법주정차구역"
"반포2동 6-1","37.50492977","126.9959736","서초구","계성초교 주변","불법주정차구역"
"방배4동 830-3","37.48950686","126.9876552","서초구","고려빌딩주변","불법주정차구역"
"반포4동 19-13","37.50640284","127.0058017","서초구","고속터미널경부선상가앞주변","불법주정차구역"
"반포3동 75-21","37.50610388","127.0043935","서초구","고속터미널역 8-1번출구주변","불법주정차구역"
"서초1동 1673-7","37.49374932","127.0158404","서초구","교대역동측주차장1주변","불법주정차구역"
"서초1동 1658-1","37.49314904","127.0145739","서초구","교대주차장2(창성빌딩)주변","불법주정차구역"
"서초4동 1303-16","37.50297669","127.0240678","서초구","교보타워뒷길주변","불법주정차구역"
"서초4동 1303-46","37.50414217","127.0235553","서초구","교보타워주변","불법주정차구역"
"서초1동 1656-1","37.49220139","127.0139465","서초구","교대역13.14번출구 주변","불법주정차구역"
"반포4동 59-6","37.50376375","127.0088094","서초구","교통신문사 주변","불법주정차구역"
"양재2동 399","37.47186293","127.0487515","서초구","구룡사입구 주변","불법주정차구역"
"서울 중랑구 상봉동 107-1","37.59402","127.08665","중랑구","삼성어린이집","불법주정차구역"
"계동 115-1","37.579366","126.986666","종로구","(어린이 21) 재동초교(미니스톱) 주변","불법주정차구역"
"신영동 218-5","37.602735","126.960755","종로구","(어린이 22) 세검정초교(정문) 주변","불법주정차구역"
"신영동 222","37.603958","126.961269","종로구","(어린이 23) 세검정초교(후문) 주변","불법주정차구역"
"사직동 1-43","37.57692","126.967844","종로구","(어린이 24) 매동초교(정문) 주변","불법주정차구역"
"필운동 108","37.577185","126.969199","종로구","(어린이 25) 매동초교(필운대로) 주변","불법주정차구역"
"명륜1가 27-57","37.589234","126.997408","종로구","(어린이 26) 혜화초교(명륜파출소) 주변","불법주정차구역"
"창신동 99","37.574683","127.013793","종로구","(어린이 27) 창신초교(장난감도서관) 주변","불법주정차구역"
"청운동 52-4","37.586269","126.968635","종로구","(어린이 28) 청운초교(후문)  주변","불법주정차구역"
"효제동 105-5","37.574305","127.00332","종로구","(어린이 29) 효제초교(율곡로14길) 주변  ","불법주정차구역"
"명륜3가 1-924","37.591126","126.995144","종로구","(어린이 30) 명륜어린이집 주변","불법주정차구역"
"평창동 439-7","37.614766","126.977086","종로구","(어린이 31) 하나유치원 주변","불법주정차구역"
"구기동 151","37.611546","126.95634","종로구","(어린이 32) 하비에르국제학교 주변","불법주정차구역"
"신교동 2-128","37.583757","126.967316","종로구","(어린이 33) 서울맹학교 주변","불법주정차구역"
"내자동 169","37.574936","126.970238","종로구","(어린이 34) 세종유치원 주변","불법주정차구역"
"부암동 384-4","37.598687","126.960875","종로구","(어린이 35) 엔젤키즈어린이집  주변","불법주정차구역"
"신영동 105-12","37.601661","126.962604","종로구","(어린이 36) 부암어린이집 주변","불법주정차구역"
"숭인동 178-167","37.574975","127.019838","종로구","(어린이 37) 한빛어린이집 주변","불법주정차구역"
"옥인동 149-1","37.580694","126.967469","종로구","(어린이 38) 누상어린이집 주변","불법주정차구역"
"개포동 1231","37.47867","127.04732","강남구","[개포4-102] KB(개포남지점) 주변","불법주정차구역"
"논현동 7-15","37.51933","127.02797","강남구","[논현1-103] 강남을지병원앞R 주변","불법주정차구역"
"논현동 4","37.51696","127.02203","강남구","[논현1-105] 에메랄드타워 주변","불법주정차구역"
"양재2동 402-14","37.47085484","127.0491642","서초구","구룡유치원주변","불법주정차구역"
"반포1동 32-13","37.50282319","127.0126308","서초구","구립반포도서관주변","불법주정차구역"
"서초2동 1330-8","37.49255307","127.0282935","서초구","구립서초어린이도서관 주변","불법주정차구역"
"서초4동 1308-18","37.50025505","127.0246023","서초구","구사랑의교회 주변","불법주정차구역"
"방배2동 421-1","37.48548725","126.9831825","서초구","구산타워 주변","불법주정차구역"
"서초2동 1376-2","37.48407751","127.0310885","서초구","국립외교원주변","불법주정차구역"
"반포4동 산94-4","37.49641367","127.0026648","서초구","국립학술원주변","불법주정차구역"
"서초4동 1689-4","37.49552033","127.0182961","서초구","국민은행서초 주변","불법주정차구역"
"방배4동 1669","37.48741979","126.9823927","서초구","국민은행이수 주변","불법주정차구역"
"서초1동 1445","37.48515592","127.0172077","서초구","국제전자센터 주변","불법주정차구역"
"방배3동 1023-1","37.47879496","126.9994309","서초구","기업은행방배 주변","불법주정차구역"
"서초3동 1446-1","37.48448162","127.0165569","서초구","남부버스터미널 주변","불법주정차구역"
"방배본동 760-2","37.49533813","126.9858698","서초구","남부종합시장입구주변","불법주정차구역"
