일자|시간|구분,공급량
2019-02-15 02 B,1366.6373199052703
2019-02-15 03 B,1286.3511668238912
2019-02-15 04 B,1298.9365259841331
2019-02-15 05 B,1445.55205047484
2019-02-15 06 B,1562.1818834976305
2019-02-15 07 B,1894.8942418750755
2019-02-15 08 B,2341.3265596414353
2019-02-15 09 B,2343.54291161764
2019-02-15 10 B,2160.2176693936763
2019-02-15 11 B,2065.6586244504556
2019-02-15 12 B,1791.0166686143573
2019-02-15 13 B,1662.595918312487
2019-02-15 14 B,1574.4084033689824
2019-02-15 15 B,1494.6100847674954
2019-02-15 16 B,1470.253625927341
2019-02-15 17 B,1499.6012190818496
2019-02-15 18 B,1614.2326368665551
2019-02-15 19 B,1972.6098808018912
2019-02-15 20 B,2039.017612506035
2019-02-15 21 B,2027.1452622259053
2019-02-15 22 B,2004.432191516178
2019-02-15 23 B,1918.0124781468278
2019-02-15 24 B,1830.9841133151951
2019-02-16 01 B,1522.3446822157323
2019-02-16 02 B,1386.978617371095
2019-02-16 03 B,1316.222762941381
2019-02-16 04 B,1328.808122101623
2019-02-16 05 B,1412.7287966713498
2019-02-16 06 B,1483.8062391838475
2019-02-16 07 B,1729.6600813410746
2019-02-16 08 B,1949.146104631487
2019-02-16 09 B,2002.2889344907956
2019-02-16 10 B,1984.4816650015073
2019-02-16 11 B,1954.3408317692217
2019-02-16 12 B,1782.465320605712
2019-02-16 13 B,1634.3161002399138
2019-02-16 14 B,1547.3988230495725
2019-02-16 15 B,1489.2149912437771
2019-02-16 16 B,1464.8585324036228
2019-02-16 17 B,1494.2061255581314
2019-02-16 18 B,1597.8772663709117
2019-02-16 19 B,1868.8414112634966
2019-02-16 20 B,1907.5329499608868
2019-02-16 21 B,1895.660599680757
2019-02-16 22 B,1872.9475289710297
2019-02-16 23 B,1812.8303644751038
2019-02-16 24 B,1760.1800959255734
2019-02-17 01 B,1478.1772107386278
2019-02-17 02 B,1342.8111458939904
2019-02-17 03 B,1281.6103847970887
2019-02-17 04 B,1294.1957439573307
2019-02-17 05 B,1330.4785169185025
2019-02-17 06 B,1401.5559594310002
2019-02-17 07 B,1636.199956641374
2019-02-17 08 B,1742.9960924165175
2019-02-17 09 B,1851.7637628929187
2019-02-17 10 B,1858.2761719156438
2019-02-17 11 B,1836.9134712949242
2019-02-17 12 B,1665.0379601314141
2019-02-17 13 B,1585.7206934525145
2019-02-17 14 B,1515.826982360748
2019-02-17 15 B,1467.2198131177656
2019-02-17 16 B,1444.793419453036
2019-02-17 17 B,1474.1410126075448
2019-02-17 18 B,1621.501216390528
2019-02-17 19 B,1864.7182000263697
2019-02-17 20 B,1915.9384334244883
2019-02-17 21 B,1906.3457654763279
2019-02-17 22 B,1877.1818695282593
2019-02-17 23 B,1790.2383505681494
2019-02-17 24 B,1729.4919742625789
2019-02-18 01 B,1420.3908594724996
2019-02-18 02 B,1285.6998811494827
2019-02-18 03 B,1242.4127425950287
2019-02-18 04 B,1246.9364612792574
2019-02-18 05 B,1376.0549930469945
2019-02-18 06 B,1500.6455831746732
2019-02-18 07 B,1830.5789587730633
2019-02-18 08 B,2235.5494402847726
2019-02-18 09 B,2235.5494402847726
2019-02-18 10 B,2074.619576583252
2019-02-18 11 B,1971.704720418678
2019-02-18 12 B,1703.020143559024
2019-02-18 13 B,1618.6947258034795
2019-02-18 14 B,1552.2141674659354
2019-02-18 15 B,1472.4158488644484
2019-02-18 16 B,1448.059390024294
2019-02-18 17 B,1477.4069831788026
2019-02-18 18 B,1604.4223456197863
2019-02-18 19 B,1957.440608737448
2019-02-18 20 B,2039.071201432627
2019-02-18 21 B,2033.7720069071702
2019-02-18 22 B,2025.040508283552
2019-02-18 23 B,1924.6530373204273
2019-02-18 24 B,1811.529493162663
2019-02-19 01 B,1504.404176403016
2019-02-19 02 B,1348.5711978392465
2019-02-19 03 B,1267.8151398523958
2019-02-19 04 B,1280.6492370130952
2019-02-19 05 B,1403.9130542843577
2019-02-19 06 B,1522.0264226197205
2019-02-19 07 B,1839.563953596708
2019-02-19 08 B,2235.5494402847726
2019-02-19 09 B,2235.5494402847726
2019-02-19 10 B,2074.619576583252
2019-02-19 11 B,1971.704720418678
2019-02-19 12 B,1703.020143559024
2019-02-19 13 B,1618.6947258034795
2019-02-19 14 B,1552.2141674659354
2019-02-19 15 B,1472.4158488644484
2019-02-19 16 B,1448.059390024294
2019-02-19 17 B,1477.4069831788026
2019-02-19 18 B,1604.4223456197863
2019-02-19 19 B,1957.440608737448
2019-02-19 20 B,2039.071201432627
2019-02-19 21 B,2033.7720069071702
2019-02-19 22 B,2025.040508283552
2019-02-19 23 B,1924.6530373204273
2019-02-19 24 B,1811.529493162663
2019-02-20 01 B,1512.349299069181
2019-02-20 02 B,1356.5163205054114
2019-02-20 03 B,1269.3184809457616
2019-02-20 04 B,1282.9340812307216
2019-02-20 05 B,1404.6945574086183
2019-02-20 06 B,1522.807925743981
2019-02-20 07 B,1840.3454567209685
2019-02-20 08 B,2236.3309434090334
2019-02-20 09 B,2236.3309434090334
2019-02-20 10 B,2075.401079707513
2019-02-20 11 B,1972.4862235429387
2019-02-20 12 B,1703.8016466832846
2019-02-20 13 B,1619.47622892774
2019-02-20 14 B,1552.995670590196
2019-02-20 15 B,1473.197351988709
2019-02-20 16 B,1448.8408931485546
2019-02-20 17 B,1478.1884863030632
2019-02-20 18 B,1605.2038487440468
2019-02-20 19 B,1958.2221118617085
2019-02-20 20 B,2039.8527045568876
2019-02-20 21 B,2034.5535100314307
2019-02-20 22 B,2025.8220114078126
2019-02-20 23 B,1925.4345404446879
2019-02-20 24 B,1812.3109962869235
2019-02-21 01 B,1512.349299069181
2019-02-21 02 B,1356.5163205054114
2019-02-21 03 B,1269.3184809457616
2019-02-21 04 B,1282.9340812307216
2019-02-21 05 B,1404.6945574086183
2019-02-21 06 B,1522.807925743981
2019-02-21 07 B,1840.3454567209685
2019-02-21 08 B,2236.3309434090334
2019-02-21 09 B,2236.3309434090334
2019-02-21 10 B,2075.401079707513
2019-02-21 11 B,1972.4862235429387
2019-02-21 12 B,1703.8016466832846
2019-02-21 13 B,1619.47622892774
2019-02-21 14 B,1552.995670590196
2019-02-21 15 B,1473.197351988709
2019-02-21 16 B,1448.8408931485546
2019-02-21 17 B,1478.1884863030632
2019-02-21 18 B,1605.2038487440468
2019-02-21 19 B,1958.2221118617085
2019-02-21 20 B,2039.8527045568876
2019-02-21 21 B,2034.5535100314307
2019-02-21 22 B,2025.8220114078126
2019-02-21 23 B,1925.4345404446879
2019-02-21 24 B,1812.3109962869235
2019-02-22 01 B,1513.9709219501206
2019-02-22 02 B,1358.137943386351
2019-02-22 03 B,1269.7512138510701
2019-02-22 04 B,1282.336573011312
2019-02-22 05 B,1404.7390055837259
2019-02-22 06 B,1522.8523739190887
2019-02-22 07 B,1834.5592282289767
2019-02-22 08 B,2230.544714917042
2019-02-22 09 B,2232.7610668932466
2019-02-22 10 B,2071.831203191726
2019-02-22 11 B,1968.916347027152
2019-02-22 12 B,1700.2317701674979
2019-02-22 13 B,1615.9063524119533
2019-02-22 14 B,1550.0885971476102
2019-02-22 15 B,1470.2902785461233
2019-02-22 16 B,1445.933819705969
2019-02-22 17 B,1475.2814128604775
2019-02-22 18 B,1589.912830645183
2019-02-22 19 B,1940.4666251658473
2019-02-22 20 B,2013.5866261466488
2019-02-22 21 B,2001.714275866519
2019-02-22 22 B,1979.0012051567917
2019-02-22 23 B,1892.5814917874416
2019-02-22 24 B,1805.553126955809
2019-02-23 01 B,1495.3458526009822
2019-02-23 02 B,1359.9797877563449
2019-02-23 03 B,1281.1233568727291
2019-02-23 04 B,1293.708716032971
2019-02-23 05 B,1366.7165484306095
2019-02-23 06 B,1437.7939909431072
2019-02-23 07 B,1683.6478331003343
2019-02-23 08 B,1860.5766162429347
2019-02-23 09 B,1913.7194461022432
2019-02-23 10 B,1895.912176612955
2019-02-23 11 B,1868.9319998589124
2019-02-23 12 B,1697.0564886954025
2019-02-23 13 B,1593.0026008759303
2019-02-23 14 B,1528.4550833647504
2019-02-23 15 B,1470.271251558955
2019-02-23 16 B,1445.9147927188008
2019-02-23 17 B,1475.2623858733093
2019-02-23 18 B,1578.9335266860896
2019-02-23 19 B,1822.1505103219313
2019-02-23 20 B,1867.554318295979
2019-02-23 21 B,1855.6819680158494
2019-02-23 22 B,1832.968897306122
2019-02-23 23 B,1772.8517328101962
2019-02-23 24 B,1720.2014642606657
2019-02-24 01 B,1470.001265839236
2019-02-24 02 B,1334.6352009945988
2019-02-24 03 B,1273.434439897697
2019-02-24 04 B,1286.019799057939
2019-02-24 05 B,1322.3025720191108
2019-02-24 06 B,1393.3800145316086
2019-02-24 07 B,1628.0240117419823
2019-02-24 08 B,1734.8201475171259
2019-02-24 09 B,1843.587817993527
2019-02-24 10 B,1850.1002270162521
2019-02-24 11 B,1828.7375263955325
2019-02-24 12 B,1656.8620152320225
2019-02-24 13 B,1577.5447485531229
2019-02-24 14 B,1507.6510374613563
2019-02-24 15 B,1459.043868218374
2019-02-24 16 B,1436.6174745536443
2019-02-24 17 B,1465.9650677081531
2019-02-24 18 B,1613.3252714911364
2019-02-24 19 B,1856.542255126978
2019-02-24 20 B,1907.7624885250966
2019-02-24 21 B,1898.1698205769362
2019-02-24 22 B,1869.0059246288677
2019-02-24 23 B,1782.0624056687577
2019-02-24 24 B,1721.3160293631872
2019-02-25 01 B,1404.9840240936458
2019-02-25 02 B,1270.2930457706289
2019-02-25 03 B,1227.0059072161748
2019-02-25 04 B,1223.340172892091
2019-02-25 05 B,1352.458704659828
2019-02-25 06 B,1477.0492947875068
2019-02-25 07 B,1806.9826703858969
2019-02-25 08 B,2211.9531518976064
2019-02-25 09 B,2211.9531518976064
2019-02-25 10 B,2051.0232881960865
2019-02-25 11 B,1948.1084320315117
2019-02-25 12 B,1669.2495340659336
2019-02-25 13 B,1584.924116310389
2019-02-25 14 B,1518.443557972845
2019-02-25 15 B,1438.645239371358
2019-02-25 16 B,1414.2887805312037
2019-02-25 17 B,1443.6363736857122
2019-02-25 18 B,1558.101102641293
2019-02-25 19 B,1921.2936868648787
2019-02-25 20 B,2002.9242795600578
2019-02-25 21 B,1997.625085034601
2019-02-25 22 B,1988.8935864109828
2019-02-25 23 B,1901.056748933261
2019-02-25 24 B,1787.9332047754965
2019-02-26 01 B,1459.5300755655123
2019-02-26 02 B,1315.2349842283047
2019-02-26 03 B,1234.478926241454
2019-02-26 04 B,1239.123570393841
2019-02-26 05 B,1346.7669347790127
2019-02-26 06 B,1464.8803031143755
2019-02-26 07 B,1782.417834091363
2019-02-26 08 B,2166.7177046272063
2019-02-26 09 B,2166.7177046272063
2019-02-26 10 B,2017.8277250504543
2019-02-26 11 B,1914.9128688858805
2019-02-26 12 B,1641.8452085869342
2019-02-26 13 B,1557.5197908313896
2019-02-26 14 B,1491.0392324938455
2019-02-26 15 B,1411.2409138923585
2019-02-26 16 B,1386.8844550522042
2019-02-26 17 B,1416.2320482067128
2019-02-26 18 B,1510.9018435050054
2019-02-26 19 B,1824.9011837688859
2019-02-26 20 B,1884.3291142870557
2019-02-26 21 B,1879.0299197615989
2019-02-26 22 B,1870.2984211379808
2019-02-26 23 B,1802.84612011985
2019-02-26 24 B,1736.5162973514734
2019-02-27 01 B,1467.4751982316773
2019-02-27 02 B,1323.1801068944696
2019-02-27 03 B,1235.9822673348199
2019-02-27 04 B,1240.6269114872068
2019-02-27 05 B,1346.7669347790127
2019-02-27 06 B,1464.8803031143755
2019-02-27 07 B,1782.417834091363
2019-02-27 08 B,2158.91671335395
2019-02-27 09 B,2158.91671335395
2019-02-27 10 B,2010.0267337771977
2019-02-27 11 B,1914.9128688858805
2019-02-27 12 B,1641.8452085869342
2019-02-27 13 B,1557.5197908313896
2019-02-27 14 B,1491.0392324938455
2019-02-27 15 B,1411.2409138923585
2019-02-27 16 B,1386.8844550522042
2019-02-27 17 B,1416.2320482067128
2019-02-27 18 B,1510.9018435050054
2019-02-27 19 B,1824.9011837688859
2019-02-27 20 B,1884.3291142870557
2019-02-27 21 B,1879.0299197615989
2019-02-27 22 B,1870.2984211379808
2019-02-27 23 B,1802.84612011985
2019-02-27 24 B,1736.5162973514734
2019-02-28 01 B,1467.4751982316773
2019-02-28 02 B,1323.1801068944696
2019-02-28 03 B,1235.9822673348199
2019-02-28 04 B,1240.6269114872068
2019-02-28 05 B,1344.6375254547745
2019-02-28 06 B,1462.7508937901373
2019-02-28 07 B,1780.2884247671248
2019-02-28 08 B,2156.787304029712
2019-02-28 09 B,2156.787304029712
2019-02-28 10 B,2007.8973244529595
2019-02-28 11 B,1912.7834595616423
2019-02-28 12 B,1639.715799262696
2019-02-28 13 B,1555.3903815071515
2019-02-28 14 B,1488.9098231696073
2019-02-28 15 B,1409.1115045681204
2019-02-28 16 B,1384.755045727966
2019-02-28 17 B,1414.1026388824746
2019-02-28 18 B,1508.7724341807673
2019-02-28 19 B,1812.4860059997714
2019-02-28 20 B,1871.9139365179412
2019-02-28 21 B,1866.6147419924844
2019-02-28 22 B,1857.8832433688663
2019-02-28 23 B,1790.4309423507354
2019-02-28 24 B,1736.5162973514734
2019-03-01 01 B,1259.9635787041561
2019-03-01 02 B,1097.6520140665975
2019-03-01 03 B,1017.3658609852191
2019-03-01 04 B,1035.3712697966764
2019-03-01 05 B,1154.623953195255
2019-03-01 06 B,1289.2421100648887
2019-03-01 07 B,1494.4054971203009
2019-03-01 08 B,1836.4328216226772
2019-03-01 09 B,1836.4328216226772
2019-03-01 10 B,1667.5023174677763
2019-03-01 11 B,1648.430743949801
2019-03-01 12 B,1429.5820738470438
2019-03-01 13 B,1329.4464064242077
2019-03-01 14 B,1289.782162765843
2019-03-01 15 B,1209.983844164356
2019-03-01 16 B,1185.6273853242017
2019-03-01 17 B,1202.7676354440293
2019-03-01 18 B,1334.9254674171527
2019-03-01 19 B,1637.315226447826
2019-03-01 20 B,1719.0312900182341
2019-03-01 21 B,1705.4915464958256
2019-03-01 22 B,1682.7784757860982
2019-03-01 23 B,1588.261263341797
2019-03-01 24 B,1499.3939343665277
2019-03-02 01 B,1249.8745054701812
2019-03-02 02 B,1108.0298545517549
2019-03-02 03 B,1037.274000122041
2019-03-02 04 B,1055.2794089334989
2019-03-02 05 B,1151.063696221679
2019-03-02 06 B,1211.1020324757674
2019-03-02 07 B,1329.4069033109615
2019-03-02 08 B,1551.2775727761364
2019-03-02 09 B,1602.2040506592398
2019-03-02 10 B,1573.8145034667962
2019-03-02 11 B,1523.070135113118
2019-03-02 12 B,1406.9879096829493
2019-03-02 13 B,1287.1237721961854
2019-03-02 14 B,1217.3139816163152
2019-03-02 15 B,1159.13014981052
2019-03-02 16 B,1134.7736909703656
2019-03-02 17 B,1151.9139410901932
2019-03-02 18 B,1263.6825809779245
2019-03-02 19 B,1462.3632628167118
2019-03-02 20 B,1522.830847124564
2019-03-02 21 B,1510.9584968444342
2019-03-02 22 B,1488.2454261347068
2019-03-02 23 B,1420.03076256383
2019-03-02 24 B,1359.307595302287
2019-03-03 01 B,1223.6978532328792
2019-03-03 02 B,1081.853202314453
2019-03-03 03 B,1028.753017671453
2019-03-03 04 B,1046.758426482911
2019-03-03 05 B,1092.2131897173304
2019-03-03 06 B,1152.2515259714187
2019-03-03 07 B,1259.3465518597595
2019-03-03 08 B,1408.9368463327899
2019-03-03 09 B,1515.488164832986
2019-03-03 10 B,1511.4182961525557
2019-03-03 11 B,1479.005348123112
2019-03-03 12 B,1362.9231226929433
2019-03-03 13 B,1257.229389780528
2019-03-03 14 B,1195.6778702373651
2019-03-03 15 B,1147.0707009943833
2019-03-03 16 B,1124.6443073296537
2019-03-03 17 B,1141.7845574494813
2019-03-03 18 B,1289.1447612324646
2019-03-03 19 B,1487.8254430712518
2019-03-03 20 B,1554.1094528031747
2019-03-03 21 B,1544.5167848550143
2019-03-03 22 B,1515.3528889069457
2019-03-03 23 B,1428.4093699468358
2019-03-03 24 B,1359.5900949292527
2019-03-04 01 B,1179.2867553918422
2019-03-04 02 B,1038.1171909950363
2019-03-04 03 B,1002.9306288944847
2019-03-04 04 B,1007.4543475787133
2019-03-04 05 B,1160.7859712647428
2019-03-04 06 B,1301.8813499266926
2019-03-04 07 B,1521.5623937045773
2019-03-04 08 B,1971.4747615388621
2019-03-04 09 B,1971.4747615388621
2019-03-04 10 B,1784.0349553559408
2019-03-04 11 B,1676.761966221809
2019-03-04 12 B,1457.913296119052
2019-03-04 13 B,1357.7776286962157
2019-03-04 14 B,1286.0347972899813
2019-03-04 15 B,1206.2364786884943
2019-03-04 16 B,1181.88001984834
2019-03-04 17 B,1199.0202699681677
2019-03-04 18 B,1343.5620465975692
2019-03-04 19 B,1675.9220985739096
2019-03-04 20 B,1766.1487538586953
2019-03-04 21 B,1760.8495593332384
2019-03-04 22 B,1752.1180607096203
2019-03-04 23 B,1643.6330906715446
2019-03-04 24 B,1499.4973647791949
2019-03-05 01 B,1271.3171883803113
2019-03-05 02 B,1109.0056237427527
2019-03-05 03 B,1036.3501422098038
2019-03-05 04 B,1049.1842393705033
2019-03-05 05 B,1196.6611485600588
2019-03-05 06 B,1331.2793054296926
2019-03-05 07 B,1538.5645045861747
2019-03-05 08 B,1979.491877596815
2019-03-05 09 B,1979.491877596815
2019-03-05 10 B,1792.0520714138936
2019-03-05 11 B,1684.7790822797617
2019-03-05 12 B,1465.9304121770047
2019-03-05 13 B,1365.7947447541685
2019-03-05 14 B,1294.051913347934
2019-03-05 15 B,1214.253594746447
2019-03-05 16 B,1189.8971359062928
2019-03-05 17 B,1207.0373860261204
2019-03-05 18 B,1351.579162655522
2019-03-05 19 B,1683.9392146318623
2019-03-05 20 B,1774.165869916648
2019-03-05 21 B,1768.8666753911912
2019-03-05 22 B,1760.135176767573
2019-03-05 23 B,1651.6502067294973
2019-03-05 24 B,1507.5144808371476
2019-03-06 01 B,1279.2623110464763
2019-03-06 02 B,1116.9507464089177
2019-03-06 03 B,1037.8534833031697
2019-03-06 04 B,1050.6875804638692
2019-03-06 05 B,1196.6611485600588
2019-03-06 06 B,1331.2793054296926
2019-03-06 07 B,1538.5645045861747
2019-03-06 08 B,1979.491877596815
2019-03-06 09 B,1979.491877596815
2019-03-06 10 B,1792.0520714138936
2019-03-06 11 B,1684.7790822797617
2019-03-06 12 B,1465.9304121770047
2019-03-06 13 B,1365.7947447541685
2019-03-06 14 B,1294.051913347934
2019-03-06 15 B,1214.253594746447
2019-03-06 16 B,1189.8971359062928
2019-03-06 17 B,1207.0373860261204
2019-03-06 18 B,1351.579162655522
2019-03-06 19 B,1683.9392146318623
2019-03-06 20 B,1774.165869916648
2019-03-06 21 B,1768.8666753911912
2019-03-06 22 B,1760.135176767573
2019-03-06 23 B,1651.6502067294973
2019-03-06 24 B,1507.5144808371476
2019-03-07 01 B,1278.5189073621598
2019-03-07 02 B,1116.2073427246012
2019-03-07 03 B,1037.1100796188532
2019-03-07 04 B,1049.9441767795527
2019-03-07 05 B,1195.9177448757423
2019-03-07 06 B,1330.5359017453761
2019-03-07 07 B,1537.8211009018582
2019-03-07 08 B,1978.7484739124984
2019-03-07 09 B,1978.7484739124984
2019-03-07 10 B,1791.308667729577
2019-03-07 11 B,1684.0356785954452
2019-03-07 12 B,1465.1870084926882
2019-03-07 13 B,1365.051341069852
2019-03-07 14 B,1293.3085096636175
2019-03-07 15 B,1213.5101910621306
2019-03-07 16 B,1189.1537322219763
2019-03-07 17 B,1206.293982341804
2019-03-07 18 B,1350.8357589712055
2019-03-07 19 B,1683.1958109475459
2019-03-07 20 B,1773.4224662323315
2019-03-07 21 B,1768.1232717068747
2019-03-07 22 B,1759.3917730832566
2019-03-07 23 B,1650.9068030451808
2019-03-07 24 B,1506.7710771528311
2019-03-08 01 B,1268.8369143328923
2019-03-08 02 B,1106.5253496953337
2019-03-08 03 B,1026.2391966139546
2019-03-08 04 B,1038.8245557741966
2019-03-08 05 B,1185.4400802649034
2019-03-08 06 B,1320.0582371345372
2019-03-08 07 B,1521.51275962392
2019-03-08 08 B,1962.44013263456
2019-03-08 09 B,1964.6564846107651
2019-03-08 10 B,1777.2166784278438
2019-03-08 11 B,1669.943689293712
2019-03-08 12 B,1451.0950191909549
2019-03-08 13 B,1350.9593517681187
2019-03-08 14 B,1279.8793234350853
2019-03-08 15 B,1200.0810048335984
2019-03-08 16 B,1175.724545993444
2019-03-08 17 B,1192.8647961132717
2019-03-08 18 B,1325.0226280863951
2019-03-08 19 B,1627.4123871170684
2019-03-08 20 B,1709.1284506874765
2019-03-08 21 B,1697.2561004073468
2019-03-08 22 B,1674.5430296976194
2019-03-08 23 B,1580.0258172533183
2019-03-08 24 B,1489.49109503577
2019-03-09 01 B,1258.3877898831456
2019-03-09 02 B,1116.5431389647192
2019-03-09 03 B,1045.7872845350053
2019-03-09 04 B,1058.3726436952472
2019-03-09 05 B,1142.293318264974
2019-03-09 06 B,1202.3316545190623
2019-03-09 07 B,1316.927660788227
2019-03-09 08 B,1538.798330253402
2019-03-09 09 B,1591.9411601127103
2019-03-09 10 B,1563.5516129202667
2019-03-09 11 B,1512.8072445665887
2019-03-09 12 B,1396.7250191364199
2019-03-09 13 B,1276.860881649656
2019-03-09 14 B,1207.0510910697858
2019-03-09 15 B,1148.8672592639905
2019-03-09 16 B,1124.5108004238361
2019-03-09 17 B,1141.6510505436638
2019-03-09 18 B,1253.419690431395
2019-03-09 19 B,1452.1003722701823
2019-03-09 20 B,1512.5679565780345
2019-03-09 21 B,1500.6956062979048
2019-03-09 22 B,1477.9825355881774
2019-03-09 23 B,1409.7678720173005
2019-03-09 24 B,1349.0447047557575
2019-03-10 01 B,1233.0432031213993
2019-03-10 02 B,1091.1985522029731
2019-03-10 03 B,1038.0983675599732
2019-03-10 04 B,1050.6837267202152
2019-03-10 05 B,1084.274877236181
2019-03-10 06 B,1144.3132134902694
2019-03-10 07 B,1247.6993748125808
2019-03-10 08 B,1397.2896692856111
2019-03-10 09 B,1506.0573397620124
2019-03-10 10 B,1501.987471081582
2019-03-10 11 B,1469.5745230521384
2019-03-10 12 B,1353.4922976219696
2019-03-10 13 B,1247.7985647095543
2019-03-10 14 B,1186.2470451663914
2019-03-10 15 B,1137.6398759234096
2019-03-10 16 B,1115.21348225868
2019-03-10 17 B,1132.3537323785076
2019-03-10 18 B,1279.713936161491
2019-03-10 19 B,1478.3946180002781
2019-03-10 20 B,1544.678627732201
2019-03-10 21 B,1535.0859597840406
2019-03-10 22 B,1505.922063835972
2019-03-10 23 B,1418.978544875862
2019-03-10 24 B,1350.159269858279
2019-03-11 01 B,1177.4456536262987
2019-03-11 02 B,1036.2760892294928
2019-03-11 03 B,1001.089527128941
2019-03-11 04 B,1005.6132458131696
2019-03-11 05 B,1158.9448694991993
2019-03-11 06 B,1300.040248161149
2019-03-11 07 B,1519.7212919390338
2019-03-11 08 B,1969.6336597733186
2019-03-11 09 B,1969.6336597733186
2019-03-11 10 B,1775.7261398461997
2019-03-11 11 B,1668.4531507120678
2019-03-11 12 B,1449.6044806093107
2019-03-11 13 B,1349.4688131864746
