조건별분석,,,,,,,,
[검색조건],,,,,,,,
,분류: 지상,,,,,,,
"		165",목포,2014.5.5,12.6,17.3,14:13,8.7,4:09,8.6
"		165",목포,2014.5.6,13.5,18,15:35,9.4,6:11,8.6
"		165",목포,2014.5.7,15.8,20.4,15:49,9.9,4:55,10.5
"		165",목포,2014.5.8,14.6,17.7,4:45,10.3,23:29,7.4
"		165",목포,2014.5.9,16,23.7,15:40,8.9,4:36,14.8
"		165",목포,2014.5.10,18.8,24.5,14:32,13.1,5:46,11.4
"		165",목포,2014.5.11,18.4,22.4,11:52,16.5,4:48,5.9
"		165",목포,2014.5.12,16.8,20.7,15:02,13.9,6:20,6.8
"		165",목포,2014.5.13,19,24.9,16:22,13.7,5:31,11.2
"		165",목포,2014.5.14,16.1,17.4,15:16,14.9,23:53,2.5
"		165",목포,2014.5.15,16.2,20,12:47,14,1:58,6
"		165",목포,2014.5.16,17.6,22.3,14:12,12.6,5:06,9.7
"		165",목포,2014.5.17,18.8,25.1,15:10,14.3,5:49,10.8
"		165",목포,2014.5.18,18.6,24.2,12:46,13.8,5:31,10.4
"		165",목포,2014.5.19,19.6,25.7,14:30,13.6,5:46,12.1
"		165",목포,2014.5.20,17.4,20.5,17:13,15.6,23:56,4.9
"		165",목포,2014.5.21,16.9,20.2,12:50,14.6,23:59,5.6
"		165",목포,2014.5.22,18.9,24.7,14:18,13.2,4:41,11.5
"		165",목포,2014.5.23,20.5,25.1,15:08,16.6,5:35,8.5
"		165",목포,2014.5.24,20.7,25.9,14:18,16.3,5:53,9.6
"		165",목포,2014.5.25,19.3,21.1,7:43,17.3,14:27,3.8
"		165",목포,2014.5.26,19.7,24.4,14:54,16.8,3:13,7.6
"		165",목포,2014.5.27,20.9,26.7,15:20,16.2,3:17,10.5
"		165",목포,2014.5.28,20,23.6,9:44,17.5,20:03,6.1
"		165",목포,2014.5.29,20.4,25.9,17:07,16.6,5:54,9.3
"		165",목포,2014.5.30,23.2,30.5,14:56,17,5:17,13.5
"		165",목포,2014.5.31,23.2,28.7,14:20,19.2,4:38,9.5
"		165",목포,2014.6.1,22.6,26.7,13:56,18.8,3:47,7.9
"		165",목포,2014.6.2,19.7,22,0:01,17.9,23:59,4.1
"		165",목포,2014.6.3,18.9,19.5,11:40,17.7,0:17,1.8
"		165",목포,2014.6.4,21.8,26.4,16:56,18.8,5:45,7.6
"		165",목포,2014.6.5,21.7,25,12:16,18.7,5:29,6.3
"		165",목포,2014.6.6,21.7,25.5,14:26,19.3,23:32,6.2
"		165",목포,2014.6.7,20.8,25.2,14:12,18.3,4:38,6.9
"		165",목포,2014.6.8,20.5,23.8,16:19,18.6,4:42,5.2
"		165",목포,2014.6.9,20.7,23.6,15:47,18.1,5:57,5.5
"		165",목포,2014.6.10,21.8,25.7,13:34,19.9,2:00,5.8
"		165",목포,2014.6.11,21.8,25.4,14:27,19.5,6:08,5.9
"		165",목포,2014.6.12,20.3,23.9,11:56,16.5,6:36,7.4
"		165",목포,2014.6.13,21,24.2,16:06,18.4,1:15,5.8
"		165",목포,2014.6.14,21.3,25.7,13:42,18.3,6:12,7.4
"		165",목포,2014.6.15,21.2,24.4,13:13,18.6,2:26,5.8
"		165",목포,2014.6.16,21.8,25.9,12:23,19.3,5:32,6.6
"		165",목포,2014.6.17,19.7,22,14:13,18.5,15:37,3.5
"		165",목포,2014.6.18,21.9,25.9,13:34,19.2,0:01,6.7
"		165",목포,2014.6.19,22.6,27.2,13:10,20.4,23:58,6.8
"		165",목포,2014.6.20,22.8,26.4,11:18,18.8,5:03,7.6
"		165",목포,2014.6.21,22,23.8,11:39,20.6,4:49,3.2
"		165",목포,2014.6.22,22,24.4,12:50,20.2,5:15,4.2
"		165",목포,2014.6.23,21.8,24.8,15:06,20,2:44,4.8
"		165",목포,2014.6.24,22.1,25.1,14:21,19.8,5:13,5.3
"		165",목포,2014.6.25,22.3,25.1,11:25,19.8,2:02,5.3
"		165",목포,2014.6.26,22.5,26.2,13:22,19.9,5:30,6.3
"		165",목포,2014.6.27,23.5,28.8,13:01,19.3,6:09,9.5
"		165",목포,2014.6.28,23.3,26.3,15:10,21.3,23:59,5
"		165",목포,2014.6.29,23.6,26.9,14:48,20.6,3:40,6.3
"		165",목포,2014.6.30,23.8,27.9,14:32,20.9,5:10,7
"		165",목포,2014.7.1,23.7,27.3,13:03,21.6,1:09,5.7
"		165",목포,2014.7.2,20.9,23.1,10:04,19,19:39,4.1
"		165",목포,2014.7.3,20.7,22.1,13:39,19.2,3:17,2.9
"		165",목포,2014.7.4,22.2,25.2,13:03,21,0:01,4.2
"		165",목포,2014.7.5,22.2,24.9,13:29,20.6,23:49,4.3
"		165",목포,2014.7.6,20.8,23,14:39,19.4,7:18,3.6
"		165",목포,2014.7.7,22.6,24.7,12:56,20.7,4:41,4
"		165",목포,2014.7.8,25.5,30.1,15:44,21.8,5:36,8.3
"		165",목포,2014.7.9,26.4,29.5,12:22,24.8,0:42,4.7
"		165",목포,2014.7.10,25.2,28.5,11:46,22.5,23:39,6
"		165",목포,2014.7.11,24.6,28.7,15:35,22,5:38,6.7
"		165",목포,2014.7.12,24,27.6,14:52,21.4,22:37,6.2
"		165",목포,2014.7.13,22.4,24.8,15:33,20.4,4:56,4.4
"		165",목포,2014.7.14,23.7,27.7,15:14,21.6,8:23,6.1
"		165",목포,2014.7.15,22.9,24.7,15:10,21.8,6:19,2.9
"		165",목포,2014.7.16,23.2,26.8,13:46,21,3:43,5.8
"		165",목포,2014.7.17,23.6,25.8,14:15,21.8,1:41,4
"		165",목포,2014.7.18,25.1,27.2,13:21,23.9,3:31,3.3
"		165",목포,2014.7.19,24.9,29.3,16:46,23.1,8:13,6.2
"		165",목포,2014.7.20,25.5,28.4,15:17,23.3,0:39,5.1
"		165",목포,2014.7.21,25.3,29.1,14:31,23,23:58,6.1
"		165",목포,2014.7.22,26,29.8,16:26,22.7,0:42,7.1
"		165",목포,2014.7.23,27.2,30.2,14:18,24.4,2:46,5.8
"		165",목포,2014.7.24,28.1,30.7,16:24,26.3,3:22,4.4
"		165",목포,2014.7.25,28.2,32.4,12:45,26.1,24:00:00,6.3
"		165",목포,2014.7.26,24.7,27.1,14:50,22.5,23:55,4.6
"		165",목포,2014.7.27,24.4,28.3,13:16,20.7,5:55,7.6
"		165",목포,2014.7.28,21.3,24.2,12:37,19.2,17:24,5
"		165",목포,2014.7.29,26,30.2,15:10,20.6,0:01,9.6
"		165",목포,2014.7.30,28.3,32.2,15:06,24.4,6:04,7.8
"		165",목포,2014.7.31,29.4,34.3,14:53,25.3,5:15,9
"		165",목포,2014.8.1,27.8,30.7,15:20,25,23:57,5.7
"		165",목포,2014.8.2,25.3,28.2,8:13,23.5,13:37,4.7
"		165",목포,2014.8.3,23.7,25,0:01,23.1,8:07,1.9
"		165",목포,2014.8.4,23.6,23.9,12:45,23.4,8:58,0.5
"		165",목포,2014.8.5,26.1,30.3,16:09,23.3,4:35,7
"		165",목포,2014.8.6,26.3,29.9,15:32,24,2:31,5.9
"		165",목포,2014.8.7,24.1,26.5,10:04,22.7,22:21,3.8
"		165",목포,2014.8.8,25.2,29.3,16:04,22.6,1:02,6.7
"		165",목포,2014.8.9,26.2,30.6,14:18,21.8,4:39,8.8
"		165",목포,2014.8.10,24.2,26.9,13:13,22.6,23:05,4.3
"		165",목포,2014.8.11,24.1,27.5,15:42,22.3,1:42,5.2
"		165",목포,2014.8.12,25,28.7,14:25,22.4,5:51,6.3
"		165",목포,2014.8.13,24.3,27,14:11,22.6,23:24,4.4
"		165",목포,2014.8.14,22.1,23.4,16:13,20.7,5:54,2.7
"		165",목포,2014.8.15,23.7,27.3,17:05,21.7,5:38,5.6
"		165",목포,2014.8.16,24.3,29.3,14:41,20.4,5:19,8.9
"		165",목포,2014.8.17,22.9,25.1,12:00,21.2,22:56,3.9
"		165",목포,2014.8.18,23.2,26.3,13:17,21.1,0:27,5.2
"		165",목포,2014.8.19,23.2,25,15:11,21.8,2:49,3.2
"		165",목포,2014.8.20,23.7,25.8,13:48,22,4:06,3.8
"		165",목포,2014.8.21,23.7,26.4,15:48,21.6,9:15,4.8
"		165",목포,2014.8.22,24.2,27.3,16:04,22.3,1:42,5
"		165",목포,2014.8.23,24.4,27.3,15:39,21.2,7:02,6.1
"		165",목포,2014.8.24,23.8,25.8,13:19,22.8,4:24,3
"		165",목포,2014.8.25,24.6,26.4,17:02,23.6,22:47,2.8
"		165",목포,2014.8.26,24.4,26.9,14:12,23.1,23:06,3.8
"		165",목포,2014.8.27,23.4,26,12:45,22.3,6:06,3.7
"		165",목포,2014.8.28,21.5,22.5,0:58,20.8,8:45,1.7
"		165",목포,2014.8.29,21.4,23.9,15:18,18.9,7:35,5
"		165",목포,2014.8.30,23.1,27.7,13:33,19.6,6:15,8.1
"		165",목포,2014.8.31,22.4,24.4,11:07,20.9,4:54,3.5
"		165",목포,2014.9.1,23.2,28.5,14:33,19.1,5:59,9.4
"		165",목포,2014.9.2,21.5,23.2,12:56,20.2,5:21,3
"		165",목포,2014.9.3,22.8,24.7,7:27,20.9,23:52,3.8
"		165",목포,2014.9.4,23,26.7,16:02,20.8,0:07,5.9
"		165",목포,2014.9.5,23.4,28.3,14:59,18.6,6:17,9.7
"		165",목포,2014.9.6,23.9,28.1,14:44,21.5,7:17,6.6
"		165",목포,2014.9.7,23.7,27.7,16:01,21.5,5:41,6.2
"		165",목포,2014.9.8,23.8,28.2,13:23,21.1,6:04,7.1
"		165",목포,2014.9.9,22.5,27.1,12:21,19.6,23:36,7.5
"		165",목포,2014.9.10,22.1,27.2,14:12,18,6:16,9.2
"		165",목포,2014.9.11,22.3,27.4,13:44,17.2,5:49,10.2
"		165",목포,2014.9.12,21.7,24,13:08,20.2,23:13,3.8
"		165",목포,2014.9.13,23.2,28.3,15:09,19.3,6:36,9
"		165",목포,2014.9.14,22.5,27.8,15:04,19.2,5:04,8.6
"		165",목포,2014.9.15,22.5,27.3,14:44,19.8,4:21,7.5
"		165",목포,2014.9.16,22,26.2,13:27,19.6,5:24,6.6
"		165",목포,2014.9.17,21.6,26.9,14:28,19.3,5:12,7.6
"		165",목포,2014.9.18,21.8,26,12:05,18.6,5:34,7.4
"		165",목포,2014.9.19,20.5,23,14:26,18.6,6:42,4.4
"		165",목포,2014.9.20,21.3,27.3,12:49,16,6:48,11.3
"		165",목포,2014.9.21,21.7,27.9,14:48,17.2,6:45,10.7
"		165",목포,2014.9.22,22.3,28.7,13:57,16.7,6:06,12
"		165",목포,2014.9.23,21.5,25.4,13:49,19.4,21:26,6
"		165",목포,2014.9.24,21.8,24.3,11:51,19.7,0:01,4.6
"		165",목포,2014.9.25,21.4,25.6,12:46,18.9,2:52,6.7
"		165",목포,2014.9.26,21.5,27.4,13:37,17.9,6:10,9.5
"		165",목포,2014.9.27,21.6,25.9,14:40,18.5,6:44,7.4
"		165",목포,2014.9.28,22.2,26.8,14:40,17.8,6:02,9
"		165",목포,2014.9.29,20.6,22.3,12:22,18.6,23:39,3.7
"		165",목포,2014.9.30,20.6,24.3,12:10,17.9,6:44,6.4
"		165",목포,2014.10.1,21,25.7,13:06,17.4,7:04,8.3
"		165",목포,2014.10.2,20.2,25.2,13:34,16.4,6:44,8.8
"		165",목포,2014.10.3,17.4,20.5,10:35,13.8,23:58,6.7
"		165",목포,2014.10.4,18,24.7,13:48,11.7,5:48,13
"		165",목포,2014.10.5,17.7,22.5,15:02,12.5,6:35,10
"		165",목포,2014.10.6,17.1,21.6,12:07,13.3,6:39,8.3
"		165",목포,2014.10.7,16.9,22.5,16:07,12.3,6:32,10.2
"		165",목포,2014.10.8,17.3,23.3,14:45,12.6,6:25,10.7
"		165",목포,2014.10.9,18.2,23.8,15:32,13.6,6:49,10.2
"		165",목포,2014.10.10,20.5,27.1,14:29,13.9,6:33,13.2
"		165",목포,2014.10.11,20.3,27.7,15:31,15.1,6:57,12.6
"		165",목포,2014.10.12,17.8,19.8,12:27,14.8,5:14,5
"		165",목포,2014.10.13,18.8,23.2,14:26,15.4,23:45,7.8
"		165",목포,2014.10.14,15.1,20.8,13:19,11.8,23:53,9
"		165",목포,2014.10.15,14.6,19.7,13:37,10,7:03,9.7
"		165",목포,2014.10.16,14.8,20.1,11:32,11.5,23:53,8.6
"		165",목포,2014.10.17,14.7,21.5,14:12,9.1,7:13,12.4
"		165",목포,2014.10.18,15.4,22.5,14:21,8.8,7:01,13.7
"		165",목포,2014.10.19,17.8,23.8,14:07,10.2,7:18,13.6
"		165",목포,2014.10.20,20.3,21.1,14:18,19.3,1:49,1.8
"		165",목포,2014.10.21,20.4,22.8,13:15,17,23:56,5.8
"		165",목포,2014.10.22,15.8,19.9,13:50,13.8,23:42,6.1
"		165",목포,2014.10.23,15.2,19.5,14:33,11,7:07,8.5
"		165",목포,2014.10.24,16.1,20.8,14:43,11.9,7:14,8.9
"		165",목포,2014.10.25,16.3,21.2,15:20,11.6,6:27,9.6
"		165",목포,2014.10.26,16.9,21.1,13:31,12.5,5:37,8.6
"		165",목포,2014.10.27,13.8,17.3,0:01,8.9,23:58,8.4
"		165",목포,2014.10.28,12.2,19,15:53,6.8,6:14,12.2
"		165",목포,2014.10.29,13.8,18.2,12:36,8.9,5:46,9.3
"		165",목포,2014.10.30,15.7,20.7,13:19,11.1,5:18,9.6
"		165",목포,2014.10.31,14.5,16.1,0:01,13.2,8:23,2.9
"		165",목포,2014.11.1,15.8,18.5,13:59,14,23:40,4.5
"		165",목포,2014.11.2,13.4,15.9,13:20,11.5,23:53,4.4
"		165",목포,2014.11.3,11.6,15.5,14:41,8.3,23:34,7.2
"		165",목포,2014.11.4,11.3,17.7,14:49,5.9,7:16,11.8
"		165",목포,2014.11.5,11.8,17.3,14:52,6.9,6:35,10.4
"		165",목포,2014.11.6,13.6,18.8,12:44,10.3,7:04,8.5
"		165",목포,2014.11.7,11.7,16.3,13:24,8.4,7:13,7.9
"		165",목포,2014.11.8,11.3,13.9,14:12,8.6,1:00,5.3
"		165",목포,2014.11.9,12.4,16.5,13:49,8.3,22:39,8.2
"		165",목포,2014.11.10,10.9,16.6,14:16,7.2,3:31,9.4
"		165",목포,2014.11.11,10.8,15.5,13:57,6.3,5:34,9.2
"		165",목포,2014.11.12,10.8,15,1:54,5.8,23:05,9.2
"		165",목포,2014.11.13,6.6,8.9,13:26,5.1,23:59,3.8
"		165",목포,2014.11.14,7.8,13.4,14:01,3.3,3:07,10.1
"		165",목포,2014.11.15,8.1,12.4,14:51,5,7:02,7.4
"		165",목포,2014.11.16,9.7,14.2,13:38,6.8,8:01,7.4
"		165",목포,2014.11.17,9.4,13.4,14:08,7,6:06,6.4
"		165",목포,2014.11.18,8.4,13.1,13:25,4.4,23:49,8.7
"		165",목포,2014.11.19,7.7,13.5,12:53,2.6,5:36,10.9
"		165",목포,2014.11.20,8.3,14.5,14:47,3.2,7:13,11.3
"		165",목포,2014.11.21,10.7,17.1,13:12,5.1,6:33,12
"		165",목포,2014.11.22,11.8,17.3,12:09,7.5,7:24,9.8
"		165",목포,2014.11.23,12.1,17.2,14:36,7.4,6:34,9.8
"		165",목포,2014.11.24,12.2,13.6,15:00,10.3,23:53,3.3
"		165",목포,2014.11.25,10.6,12,14:09,8.6,5:57,3.4
"		165",목포,2014.11.26,11.4,15.2,13:00,9.1,23:55,6.1
"		165",목포,2014.11.27,10.6,15.7,15:26,6,7:09,9.7
"		165",목포,2014.11.28,13,15.4,14:08,10.9,0:01,4.5
"		165",목포,2014.11.29,11.8,15.8,13:17,9.3,7:44,6.5
"		165",목포,2014.11.30,12.3,13.7,11:22,10,0:03,3.7
"		165",목포,2014.12.1,4.5,11.2,0:01,1,18:10,10.2
"		165",목포,2014.12.2,1.3,3.9,12:54,-0.1,2:44,4
"		165",목포,2014.12.3,5.1,6.9,13:44,0.3,0:01,6.6
"		165",목포,2014.12.4,3.5,6.3,0:33,1.1,21:12,5.2
"		165",목포,2014.12.5,-0.5,3.1,0:26,-2,22:10,5.1
"		165",목포,2014.12.6,0.2,3.4,14:14,-2.4,7:41,5.8
"		165",목포,2014.12.7,1.9,5.1,14:14,-1,7:16,6.1
"		165",목포,2014.12.8,3,6.4,14:20,0.9,23:49,5.5
"		165",목포,2014.12.9,1.5,5.9,15:31,-1.6,6:49,7.5
"		165",목포,2014.12.10,4.9,8.1,15:09,-0.4,3:20,8.5
"		165",목포,2014.12.11,4.7,7.2,10:04,1.3,23:39,5.9
"		165",목포,2014.12.12,2.7,4.6,16:25,0.6,1:36,4
"		165",목포,2014.12.13,0.4,2.9,0:01,-0.9,7:45,3.8
"		165",목포,2014.12.14,1,5.3,15:35,-2.7,7:41,8
"		165",목포,2014.12.15,4.8,9,13:52,0.3,7:11,8.7
"		165",목포,2014.12.16,1.2,7.2,0:22,-2.5,23:58,9.7
"		165",목포,2014.12.17,-2,0.3,15:10,-5.1,7:45,5.4
"		165",목포,2014.12.18,-1,2.3,14:01,-5.1,22:56,7.4
"		165",목포,2014.12.19,0,3.4,21:14,-5.7,7:24,9.1
"		165",목포,2014.12.20,2.6,4.8,10:09,1,21:06,3.8
"		165",목포,2014.12.21,-0.5,1.7,16:56,-1.7,7:38,3.4
"		165",목포,2014.12.22,2.3,4.4,16:14,-1.7,0:19,6.1
"		165",목포,2014.12.23,4.7,8.9,14:15,1.2,7:23,7.7
"		165",목포,2014.12.24,5.2,9.5,12:31,2.6,23:16,6.9
"		165",목포,2014.12.25,2.7,5.3,14:39,0.3,22:21,5
"		165",목포,2014.12.26,0.2,5,14:11,-2.7,8:04,7.7
"		165",목포,2014.12.27,0.6,7.6,15:15,-4,6:16,11.6
"		165",목포,2014.12.28,1.8,6.2,13:31,-2.7,4:33,8.9
"		165",목포,2014.12.29,5.6,9.3,14:49,2.3,6:50,7
"		165",목포,2014.12.30,6.7,10.4,13:48,3,23:59,7.4
"		165",목포,2014.12.31,3,8.9,8:31,-1.4,22:49,10.3
"		165",목포,2015.1.1,-1.4,-0.4,12:12,-3.1,6:31,2.7
"		165",목포,2015.1.2,1,5,12:55,-1.3,18:20,6.3
"		165",목포,2015.1.3,0.4,5.6,14:04,-4.5,5:23,10.1
"		165",목포,2015.1.4,4.9,10.5,14:34,0.8,7:43,9.7
"		165",목포,2015.1.5,6.9,12.8,15:46,0.5,4:12,12.3
"		165",목포,2015.1.6,2.6,12.3,0:49,-0.5,23:58,12.8
"		165",목포,2015.1.7,0,2.7,13:24,-3.7,8:05,6.4
"		165",목포,2015.1.8,1.7,4.4,13:01,-0.3,8:09,4.7
"		165",목포,2015.1.9,3.9,6.9,13:43,1.1,0:01,5.8
"		165",목포,2015.1.10,3.5,6.7,12:01,0.3,7:57,6.4
"		165",목포,2015.1.11,2.6,6.8,12:00,0.4,3:28,6.4
"		165",목포,2015.1.12,-0.1,4.1,14:23,-3.1,23:01,7.2
"		165",목포,2015.1.13,3.1,9.4,15:18,-3.2,3:19,12.6
"		165",목포,2015.1.14,4.9,6.3,14:28,3.1,23:41,3.2
"		165",목포,2015.1.15,3.5,8.4,13:11,-0.1,7:05,8.5
"		165",목포,2015.1.16,3.1,5.5,12:28,0.7,3:58,4.8
"		165",목포,2015.1.17,0.7,3.3,15:13,-2.6,23:33,5.9
"		165",목포,2015.1.18,1.7,6.5,22:33,-4.2,6:06,10.7
"		165",목포,2015.1.19,4.3,7,14:05,2,20:32,5
"		165",목포,2015.1.20,1.9,5.9,14:14,-2.5,7:19,8.4
"		165",목포,2015.1.21,4.7,5.9,14:30,2.6,0:01,3.3
"		165",목포,2015.1.22,3.8,6.5,14:15,2,23:14,4.5
"		165",목포,2015.1.23,3.1,7.1,13:37,0.5,23:00,6.6
"		165",목포,2015.1.24,4.1,9.9,14:22,-0.1,2:44,10
"		165",목포,2015.1.25,7.2,11.7,14:54,2.2,1:50,9.5
"		165",목포,2015.1.26,5.9,9.3,3:12,3.4,20:46,5.9
"		165",목포,2015.1.27,1.1,3.6,0:57,-1.1,23:22,4.7
"		165",목포,2015.1.28,-1.1,2.4,15:01,-3.1,23:07,5.5
"		165",목포,2015.1.29,-0.1,1.1,11:43,-3,1:26,4.1
"		165",목포,2015.1.30,0.6,2.6,10:22,-0.8,23:48,3.4
"		165",목포,2015.1.31,-0.7,2.6,14:18,-3.3,23:43,5.9
"		165",목포,2015.2.1,-0.9,4.5,15:05,-6.1,7:42,10.6
"		165",목포,2015.2.2,1,6.2,14:52,-1.8,23:47,8
"		165",목포,2015.2.3,0.9,6.2,14:35,-3.5,6:38,9.7
"		165",목포,2015.2.4,1.8,5.7,14:12,-1,4:57,6.7
"		165",목포,2015.2.5,1.9,4,14:47,0,6:02,4
"		165",목포,2015.2.6,2.5,4.8,11:31,0.5,23:37,4.3
"		165",목포,2015.2.7,3,7,13:14,-0.6,4:11,7.6
"		165",목포,2015.2.8,-3,3.3,0:01,-4.8,20:14,8.1
"		165",목포,2015.2.9,-1.2,1.7,15:36,-5.6,7:38,7.3
"		165",목포,2015.2.10,4.6,7.1,14:14,1.3,0:01,5.8
"		165",목포,2015.2.11,6,10.1,13:35,1.4,7:13,8.7
"		165",목포,2015.2.12,2.2,6,0:13,-0.4,23:48,6.4
"		165",목포,2015.2.13,0.4,5.1,15:08,-4.1,7:03,9.2
"		165",목포,2015.2.14,3.9,10.4,15:44,-2.7,7:30,13.1
"		165",목포,2015.2.15,7.9,10.4,12:04,4.9,0:07,5.5
"		165",목포,2015.2.16,7.6,9,12:02,4.9,23:50,4.1
"		165",목포,2015.2.17,4.7,7.2,13:32,3.6,21:52,3.6
"		165",목포,2015.2.18,3,3.6,0:01,2.3,21:40,1.3
"		165",목포,2015.2.19,3,7,13:44,0.3,23:01,6.7
"		165",목포,2015.2.20,5.7,11.6,13:03,-1.2,5:24,12.8
"		165",목포,2015.2.21,9,11.9,17:07,6.6,7:20,5.3
"		165",목포,2015.2.22,5,8.3,13:19,1.7,22:40,6.6
"		165",목포,2015.2.23,3.6,7.8,14:12,0.6,23:15,7.2
"		165",목포,2015.2.24,4,9.3,14:55,0.7,2:58,8.6
"		165",목포,2015.2.25,5.8,10.2,15:03,1.2,0:37,9
"		165",목포,2015.2.26,4.5,7.7,14:25,0.7,23:28,7
"		165",목포,2015.2.27,0.4,3,12:09,-2.6,23:58,5.6
"		165",목포,2015.2.28,2.8,7.3,15:41,-2.9,0:55,10.2
"		165",목포,2015.3.1,3.7,6.9,14:18,2.2,23:14,4.7
"		165",목포,2015.3.2,4.1,8.5,15:24,-0.6,6:36,9.1
"		165",목포,2015.3.3,4.7,9,14:25,2.5,24:00:00,6.5
"		165",목포,2015.3.4,1,3.4,12:01,-0.6,6:57,4
"		165",목포,2015.3.5,1.2,5.6,14:32,-3.2,6:24,8.8
"		165",목포,2015.3.6,3.5,9.8,16:02,-0.7,1:27,10.5
"		165",목포,2015.3.7,4.3,10.4,14:41,0.8,23:49,9.6
"		165",목포,2015.3.8,7.3,15.5,13:49,-0.6,2:19,16.1
"		165",목포,2015.3.9,3.6,7.9,12:56,-2.2,23:43,10.1
"		165",목포,2015.3.10,-0.5,1.9,14:18,-3.2,3:48,5.1
"		165",목포,2015.3.11,4.3,7.7,15:03,0.2,0:01,7.5
"		165",목포,2015.3.12,5.2,9.1,17:10,0.3,7:15,8.8
"		165",목포,2015.3.13,7.8,10.9,15:28,5,5:59,5.9
"		165",목포,2015.3.14,4.7,9.7,12:52,-0.4,7:01,10.1
"		165",목포,2015.3.15,6.2,13.3,15:12,0.3,7:02,13
"		165",목포,2015.3.16,10.2,19.2,13:06,3.6,6:49,15.6
"		165",목포,2015.3.17,12.3,19.8,14:48,5.8,7:01,14
"		165",목포,2015.3.18,12.7,15.2,10:23,10.7,5:28,4.5
"		165",목포,2015.3.19,10.7,15.4,16:18,6.9,23:48,8.5
"		165",목포,2015.3.20,9.9,14.8,14:00,6.9,0:01,7.9
"		165",목포,2015.3.21,10.6,14.9,13:38,6.3,6:24,8.6
"		165",목포,2015.3.22,7.6,14.3,14:53,3.7,23:32,10.6
"		165",목포,2015.3.23,5.6,10.2,14:06,1.4,6:43,8.8
"		165",목포,2015.3.24,5.4,10.2,13:27,1.6,23:35,8.6
"		165",목포,2015.3.25,5.3,12.6,14:08,-1.8,6:42,14.4
"		165",목포,2015.3.26,6.6,14.1,14:03,-0.1,5:59,14.2
"		165",목포,2015.3.27,7.9,16.1,13:36,1.2,4:51,14.9
"		165",목포,2015.3.28,9.9,16.6,12:58,4.6,4:30,12
"		165",목포,2015.3.29,10.6,16.8,13:35,6.5,3:15,10.3
"		165",목포,2015.3.30,13.5,20.5,14:00,7.5,3:28,13
"		165",목포,2015.3.31,14.8,16.5,14:16,12,1:44,4.5
"		165",목포,2015.4.1,14.1,17.8,15:20,12.2,23:40,5.6
"		165",목포,2015.4.2,15.4,19.5,22:07,11,5:16,8.5
"		165",목포,2015.4.3,9.5,17,0:01,7.2,22:06,9.8
"		165",목포,2015.4.4,11.9,16,10:07,7.2,3:37,8.8
"		165",목포,2015.4.5,12,13.5,14:44,10.9,23:06,2.6
"		165",목포,2015.4.6,9.4,12.1,13:36,5.6,24:00:00,6.5
"		165",목포,2015.4.7,7.3,12,13:33,5.3,23:48,6.7
"		165",목포,2015.4.8,7.6,12.1,13:41,3.6,5:57,8.5
"		165",목포,2015.4.9,9.4,14.7,14:21,5.1,3:30,9.6
"		165",목포,2015.4.10,10.1,16.5,13:28,5.4,6:29,11.1
"		165",목포,2015.4.11,11.9,18.9,14:52,5,6:27,13.9
"		165",목포,2015.4.12,13.2,19.2,12:47,9.2,23:58,10
"		165",목포,2015.4.13,10.6,13.5,10:35,7.7,23:58,5.8
"		165",목포,2015.4.14,8.8,12.6,15:37,6.5,5:26,6.1
"		165",목포,2015.4.15,12,17.3,15:18,7.3,5:46,10
"		165",목포,2015.4.16,11.9,19.8,11:12,6.9,23:35,12.9
"		165",목포,2015.4.17,11.7,17.1,17:19,5.9,6:13,11.2
"		165",목포,2015.4.18,14.3,19.3,12:07,9.4,3:01,9.9
"		165",목포,2015.4.19,15.7,16.7,12:33,13.8,23:52,2.9
"		165",목포,2015.4.20,11.8,13.9,0:01,10.4,23:57,3.5
"		165",목포,2015.4.21,11.8,16.9,12:41,7.9,6:15,9
"		165",목포,2015.4.22,12.2,18,13:34,7.2,5:58,10.8
"		165",목포,2015.4.23,13.5,19.3,15:52,7.6,6:32,11.7
"		165",목포,2015.4.24,14,19.5,14:50,10.2,6:12,9.3
"		165",목포,2015.4.25,15,22.6,13:05,7.7,6:16,14.9
"		165",목포,2015.4.26,16.5,23.1,14:27,9.4,5:50,13.7
"		165",목포,2015.4.27,18,24,12:20,11.5,6:07,12.5
"		165",목포,2015.4.28,17.1,20.4,10:14,14.9,22:40,5.5
"		165",목포,2015.4.29,16.7,20.5,13:37,14.9,2:54,5.6
"		165",목포,2015.4.30,17.8,23,15:51,15.1,23:33,7.9
"		165",목포,2015.5.1,17.7,22.9,15:44,13.6,6:14,9.3
"		165",목포,2015.5.2,19,23.2,11:07,14.6,5:58,8.6
"		165",목포,2015.5.3,17,19.6,12:31,13.3,23:31,6.3
"		165",목포,2015.5.4,14,18.8,12:29,11.1,23:32,7.7
"		165",목포,2015.5.5,12.5,17.7,17:10,6.7,6:00,11
"		165",목포,2015.5.6,13.9,19.1,14:37,8.6,6:31,10.5
"		165",목포,2015.5.7,15.1,21.4,13:47,9.8,6:17,11.6
"		165",목포,2015.5.8,16.9,22.3,13:41,10.4,5:30,11.9
"		165",목포,2015.5.9,17.6,23.6,14:04,13.6,23:48,10
"		165",목포,2015.5.10,17.5,23.3,12:36,12.9,4:54,10.4
"		165",목포,2015.5.11,16.6,18.7,10:17,14.7,3:35,4
"		165",목포,2015.5.12,15.3,17.7,16:58,12,6:40,5.7
